test_id,category,difficulty,target_level,input_title,context,expected_standard_title,expected_standard_id,expected_seniority,expected_domain
T_1381,未知,hard,out_of_graph,资深GTM策略负责人,做go-to-market策略和市场推广，带过小团队,市场经理,marketing_manager,负责人,GTM
T_1382,未知,hard,out_of_graph,资深数据工程师,做ETL和数据管道，带过小团队,数据分析师,data_analyst,高级/资深,
T_1383,未知,hard,out_of_graph,资深SaaS销售总监,做企业SaaS产品的销售，带过小团队,销售经理,sales_manager,总监,
T_1384,未知,hard,out_of_graph,资深私募基金经理,管理PE基金，做一级市场投资，带过小团队,投资经理,investment_manager,高级/资深,
T_1385,未知,hard,out_of_graph,资深ESG合规官,做ESG合规和可持续发展报告，带过小团队,法务经理,legal_manager,高级/资深,合规
T_1386,未知,hard,out_of_graph,供应链数字化负责人,做供应链ERP和库存管理系统，带过小团队,供应链经理,supply_chain_manager,负责人,
T_1387,未知,hard,out_of_graph,资深首席人才官,管全公司招聘和人才发展，带过小团队,人力资源经理,hr_manager,C-level,
T_1388,未知,hard,out_of_graph,智能硬件产品总监,做IoT智能穿戴产品，带过小团队,产品经理,product_manager,总监,硬件
T_1389,未知,hard,out_of_graph,MLOps工程师,做机器学习模型部署和运维，带过小团队,算法工程师,algorithm_engineer,高级/资深,
T_1390,未知,hard,out_of_graph,资深RPA开发工程师,做流程自动化机器人，带过小团队,软件工程师,software_engineer,高级/资深,
T_1391,未知,hard,out_of_graph,资深低代码平台产品经理,做低代码/无代码开发平台，带过小团队,产品经理,product_manager,高级/资深,
T_1392,未知,hard,out_of_graph,资深Web3产品经理,做DeFi和NFT相关产品，带过小团队,产品经理,product_manager,高级/资深,
T_1393,未知,hard,out_of_graph,资深财务BP,做业务财务分析，对接事业部，带过小团队,财务经理,finance_manager,高级/资深,FP&A
T_1394,未知,hard,out_of_graph,区块链开发工程师,做智能合约和Solidity开发，带过小团队,软件工程师,software_engineer,高级/资深,
T_1395,未知,hard,out_of_graph,机器人产品经理,做服务机器人的产品规划，带过小团队,产品经理,product_manager,高级/资深,
T_1396,未知,hard,out_of_graph,资深智能座舱算法工程师,做车载语音和HMI交互，带过小团队,算法工程师,algorithm_engineer,高级/资深,
T_1397,未知,hard,out_of_graph,全球化人事负责人,管海外团队的HR和薪酬福利，带过小团队,人力资源经理,hr_manager,负责人,
T_1398,未知,hard,out_of_graph,资深新零售运营总监,做线上线下融合的新零售，带过小团队,运营经理,operations_manager,总监,
T_1399,未知,hard,out_of_graph,资深元宇宙产品设计师,做VR/AR沉浸式体验设计，带过小团队,设计师,designer,高级/资深,
T_1400,未知,hard,out_of_graph,资深技术合伙人,创业公司的技术合伙人，管研发，带过小团队,软件工程师,software_engineer,高级/资深,
T_1401,产品,easy,L1,首席产品经理（偏策略）,我目前做C端产品，带过小团队,产品经理,product_manager,C-level,
T_1402,产品,easy,L1,首席PM（偏策略）,字节跳动做推荐产品的PM，带过小团队,产品经理,product_manager,C-level,
T_1403,产品,easy,L1,首席产品总监（偏策略）,管三条产品线，带过小团队,产品经理,product_manager,总监,
T_1404,产品,easy,L1,CPO（偏策略）,带过小团队,产品经理,product_manager,C-level,
T_1405,产品,easy,L1,首席AI产品经理（偏策略）,做大模型应用方向，带过小团队,产品经理,product_manager,C-level,AI
T_1406,运营,easy,L1,首席用户运营（偏策略）,带过小团队,运营经理,operations_manager,C-level,用户
T_1407,运营,easy,L1,首席运营总监（偏策略）,管整个运营部门，带过小团队,运营经理,operations_manager,总监,
T_1408,运营,easy,L1,首席增长经理（偏策略）,带过小团队,运营经理,operations_manager,C-level,增长
T_1409,运营,easy,L1,首席COO（偏策略）,负责全公司运营，带过小团队,运营经理,operations_manager,C-level,
T_1410,市场,easy,L1,首席品牌经理（偏策略）,带过小团队,市场经理,marketing_manager,C-level,品牌
T_1411,市场,easy,L1,首席CMO（偏策略）,带过小团队,市场经理,marketing_manager,C-level,
T_1412,人力资源,easy,L1,首席HRBP（偏策略）,对接技术团队，带过小团队,人力资源经理,hr_manager,C-level,HRBP
T_1413,人力资源,easy,L1,首席招聘经理（偏策略）,带过小团队,人力资源经理,hr_manager,C-level,招聘
T_1414,投资,easy,L1,首席投资总监（偏策略）,看AI赛道，带过小团队,投资经理,investment_manager,总监,
T_1415,投资,easy,L1,首席合伙人（偏策略）,基金的GP，带过小团队,投资经理,investment_manager,C-level,
T_1416,销售,easy,L1,首席BD经理（偏策略）,带过小团队,销售经理,sales_manager,C-level,BD
T_1417,销售,easy,L1,首席KA经理（偏策略）,负责大客户，带过小团队,销售经理,sales_manager,C-level,大客户
T_1418,财务,easy,L1,首席CFO（偏策略）,带过小团队,财务经理,finance_manager,C-level,
T_1419,数据分析,easy,L1,BI分析师（偏策略）,做Tableau报表，带过小团队,数据分析师,data_analyst,C-level,BI
T_1420,数据分析,hard,L3_ambiguous,首席CDO（偏策略）,首席数据官，管数据团队，带过小团队,设计师,designer,C-level,
T_1421,开发,easy,L1,首席前端工程师（偏策略）,3年React经验，带过小团队,软件工程师,software_engineer,C-level,前端
T_1422,开发,easy,L1,首席CTO（偏策略）,创业公司CTO，带过小团队,软件工程师,software_engineer,C-level,
T_1423,开发,easy,L1,首席Java工程师（偏策略）,带过小团队,软件工程师,software_engineer,C-level,后端
T_1424,测试,easy,L1,首席QA工程师（偏策略）,带过小团队,测试工程师,test_engineer,C-level,
T_1425,算法,easy,L1,首席NLP工程师（偏策略）,做大模型，带过小团队,算法工程师,algorithm_engineer,C-level,NLP
T_1426,算法,easy,L1,首席推荐算法工程师（偏策略）,带过小团队,算法工程师,algorithm_engineer,C-level,推荐
T_1427,法务,easy,L1,法律顾问（偏策略）,带过小团队,法务经理,legal_manager,C-level,
T_1428,供应链,easy,L1,采购经理（偏策略）,带过小团队,供应链经理,supply_chain_manager,C-level,采购
T_1429,设计,easy,L1,首席UX设计师（偏策略）,带过小团队,设计师,designer,C-level,UX
T_1430,行政,easy,L1,首席行政助理（偏策略）,带过小团队,行政经理,admin_manager,C-level,
T_1431,产品,easy,L1,首席product manager（偏策略）,带过小团队,产品经理,product_manager,C-level,
T_1432,开发,easy,L1,首席tech lead（偏策略）,带5人后端，带过小团队,软件工程师,software_engineer,C-level,
T_1433,开发,easy,L1,云架构师（偏策略）,带过小团队,架构师,architect,C-level,云
T_1434,产品,easy,L1,首席项目经理（偏策略）,做技术项目，带过小团队,项目经理,project_manager,C-level,
T_1435,产品,easy,L1,首席TPM（偏策略）,Technical Program Manager，带过小团队,项目经理,project_manager,C-level,技术
T_1436,管理,easy,L1,首席CEO（偏策略）,带过小团队,总经理,general_manager,C-level,
T_1437,管理,easy,L1,事业部总经理（偏策略）,带过小团队,总经理,general_manager,高级,事业部
T_1438,供应链,easy,L1,首席结构工程师（偏策略）,带过小团队,机械工程师,mechanical_engineer,C-level,结构
T_1439,算法,easy,L1,首席AIGC工程师（偏策略）,带过小团队,算法工程师,algorithm_engineer,C-level,AIGC
T_1440,销售,easy,L1,客户成功经理（偏策略）,带过小团队,销售经理,sales_manager,C-level,客户成功
T_1441,产品,medium,L2,高级产品策划（偏策略）,带过小团队,产品经理,product_manager,高级/资深,
T_1442,产品,medium,L2,首席资深产品 owner（偏策略）,带过小团队,产品经理,product_manager,高级/资深,
T_1443,运营,medium,L2,高级内容运营（偏策略）,带过小团队,运营经理,operations_manager,高级/资深,内容
T_1444,运营,medium,L2,首席资深用户运营经理（偏策略）,带过小团队,运营经理,operations_manager,高级/资深,用户
T_1445,运营,medium,L2,首席首席增长官（偏策略）,公司用户增长负责人，带过小团队,运营经理,operations_manager,C-level,增长
T_1446,市场,medium,L2,首席高级品牌策划（偏策略）,带过小团队,市场经理,marketing_manager,高级/资深,品牌
T_1447,市场,medium,L2,首席资深营销经理（偏策略）,做数字营销，带过小团队,市场经理,marketing_manager,高级/资深,营销
T_1448,人力资源,medium,L2,首席高级招聘专员（偏策略）,带过小团队,人力资源经理,hr_manager,高级/资深,招聘
T_1449,人力资源,medium,L2,首席资深HRBP（偏策略）,带过小团队,人力资源经理,hr_manager,高级/资深,HRBP
T_1450,投资,medium,L2,首席高级投资分析师（偏策略）,看医疗赛道，带过小团队,投资经理,investment_manager,高级/资深,
T_1451,销售,medium,L2,首席高级BD专员（偏策略）,带过小团队,销售经理,sales_manager,高级/资深,BD
T_1452,销售,medium,L2,首席资深客户经理（偏策略）,带过小团队,销售经理,sales_manager,高级/资深,
T_1453,财务,medium,L2,高级审计经理（偏策略）,带过小团队,财务经理,finance_manager,高级/资深,审计
T_1454,数据分析,medium,L2,首席高级数据分析师（偏策略）,带过小团队,数据分析师,data_analyst,高级/资深,
T_1455,数据分析,medium,L2,首席资深商业分析师（偏策略）,做BI方向，带过小团队,数据分析师,data_analyst,高级/资深,商业分析
T_1456,开发,medium,L2,首席高级Go工程师（偏策略）,带过小团队,软件工程师,software_engineer,高级/资深,后端
T_1457,开发,medium,L2,首席资深DevOps工程师（偏策略）,带过小团队,软件工程师,software_engineer,高级/资深,DevOps
T_1458,开发,medium,L2,高级全栈工程师（偏策略）,带过小团队,软件工程师,software_engineer,高级/资深,
T_1459,测试,medium,L2,首席高级QA工程师（偏策略）,带过小团队,测试工程师,test_engineer,高级/资深,
T_1460,算法,medium,L2,资深NLP工程师（偏策略）,带过小团队,算法工程师,algorithm_engineer,高级/资深,NLP
T_1461,算法,medium,L2,高级推荐算法工程师（偏策略）,带过小团队,算法工程师,algorithm_engineer,高级/资深,推荐
T_1462,法务,medium,L2,高级合规经理（偏策略）,带过小团队,法务经理,legal_manager,高级/资深,合规
T_1463,供应链,medium,L2,首席高级采购经理（偏策略）,带过小团队,供应链经理,supply_chain_manager,高级/资深,采购
T_1464,设计,medium,L2,首席资深UI设计师（偏策略）,带过小团队,设计师,designer,高级/资深,UI
T_1465,设计,medium,L2,高级交互设计师（偏策略）,带过小团队,设计师,designer,高级/资深,交互
T_1466,行政,medium,L2,首席高级行政专员（偏策略）,带过小团队,行政经理,admin_manager,高级/资深,
T_1467,开发,medium,L2,首席高级系统架构师（偏策略）,带过小团队,架构师,architect,高级/资深,系统
T_1468,管理,medium,L2,首席高级业务总监（偏策略）,带过小团队,总经理,general_manager,高级/资深,
T_1469,产品,medium,L2,高级项目经理（偏策略）,带过小团队,项目经理,project_manager,高级/资深,
T_1470,供应链,medium,L2,高级硬件工程师（偏策略）,做消费电子，带过小团队,机械工程师,mechanical_engineer,高级/资深,硬件
T_1471,运营,medium,L2,高级直播运营经理（偏策略）,带过小团队,运营经理,operations_manager,高级/资深,直播
T_1472,销售,medium,L2,首席资深售前顾问（偏策略）,带过小团队,销售经理,sales_manager,高级/资深,售前
T_1473,算法,medium,L2,首席首席大模型工程师（偏策略）,带过小团队,算法工程师,algorithm_engineer,C-level,大模型
T_1474,开发,medium,L2,首席初级前端工程师（偏策略）,应届生，带过小团队,软件工程师,software_engineer,初级/助理,前端
T_1475,财务,medium,L2,首席资深FP&A经理（偏策略）,带过小团队,财务经理,finance_manager,高级/资深,FP&A
T_1476,人力资源,medium,L2,首席高级OD经理（偏策略）,带过小团队,人力资源经理,hr_manager,高级/资深,OD
T_1477,开发,medium,L2,首席资深iOS工程师（偏策略）,做社交APP，带过小团队,软件工程师,software_engineer,高级/资深,移动端
T_1478,运营,medium,L2,首席高级电商运营（偏策略）,带过小团队,运营经理,operations_manager,高级/资深,电商
T_1479,设计,medium,L2,首席资深视觉设计师（偏策略）,带过小团队,设计师,designer,高级/资深,视觉
T_1480,测试,medium,L2,首席资深自动化测试工程师（偏策略）,带过小团队,测试工程师,test_engineer,高级/资深,自动化
T_1481,产品,hard,L3,首席做用户研究和竞品分析的人（偏策略）,在产品部门，用Axure画原型，带过小团队,产品经理,product_manager,C-level,
T_1482,产品,hard,L3,首席需求分析师（偏策略）,写PRD和需求文档，做产品方向，带过小团队,产品经理,product_manager,C-level,
