pair_id,anchor,positive,positive_id,hard_negative,hard_negative_id,random_negative,random_negative_id,category,generation_type
P008868,初级运营 head,运营经理,operations_manager,数据专员,data_analyst,Marketing Manager,marketing_manager,运营,T2_seniority
P008869,搞高级HR经理的,人力资源经理,hr_manager,行政主管,admin_manager,硬件设计工程师,mechanical_engineer,人力资源,T4_colloquial
P008870,我们公司做运营主管,运营经理,operations_manager,资深数据分析师,data_analyst,首席法务官,legal_manager,运营,T4_colloquial
P008871,渠道经理，带过 20+ 人团队,市场经理,marketing_manager,CSM,sales_manager,国际业务负责人,general_manager,市场,T7_context
P008872,投资负责人，汇报给 CEO,投资经理,investment_manager,财务经理,finance_manager,营销负责人,marketing_manager,投资,T7_context
P008873,做招聘总监的,人力资源经理,hr_manager,GR经理,admin_manager,数据运营,data_analyst,人力资源,T4_colloquial
P008874,负责嵌入式开发,软件工程师,software_engineer,高级架构师,architect,PMO负责人,project_manager,开发,T4_colloquial
P008875,员工关系经理，年包 60-80w,人力资源经理,hr_manager,前台经理,admin_manager,董事长秘书,admin_manager,人力资源,T7_context
P008876,Business Analyst，IC 路线,数据分析师,data_analyst,运营经理,operations_manager,Software Engineer,software_engineer,数据分析,T7_context
P008877,销售VP,销售经理,sales_manager,市场推广经理,marketing_manager,游戏服务端工程师,software_engineer,销售,T1_raw
P008878,首席人力官，刚毕业 3 年,人力资源经理,hr_manager,行政总监,admin_manager,资深项目经理,project_manager,人力资源,T7_context
P008879,做平台运营经理的哥们,运营经理,operations_manager,数据分析主管,data_analyst,仓储负责人,supply_chain_manager,运营,T4_colloquial
P008880,我们公司做事业部总经理,总经理,general_manager,项目VP,project_manager,中台产品经理,product_manager,管理,T4_colloquial
P008881,电商法务专员,法务经理,legal_manager,内审经理,finance_manager,市场负责人,marketing_manager,法务,T3_domain
P008882,EA，上一段在美团,行政经理,admin_manager,HR负责人,hr_manager,雇主品牌负责人,hr_manager,行政,T7_context
P008883,SaaS行政经理,行政经理,admin_manager,招聘专员,hr_manager,产品部总经理,product_manager,行政,T3_domain
P008884,资深业务总监专家,总经理,general_manager,投资经理,investment_manager,首席运营官,operations_manager,管理,T2_seniority
P008885,Principal Designer,设计师,designer,BI分析师,data_analyst,Flutter工程师,software_engineer,设计,T2_seniority
P008886,首席投资经理总监,投资经理,investment_manager,财务分析经理,finance_manager,高级法务经理,legal_manager,投资,T2_seniority
P008887,我们公司做Cloud Architect,架构师,architect,Android工程师,software_engineer,人力资源业务伙伴,hr_manager,开发,T4_colloquial
P008888,务财负责人,财务经理,finance_manager,合伙人,investment_manager,Key Account Manager,sales_manager,财务,T6_typo
P008889,负责测试专员,测试工程师,test_engineer,team leader,software_engineer,PR经理,marketing_manager,测试,T4_colloquial
P008890,Web3机械主管,机械工程师,mechanical_engineer,供应链负责人,supply_chain_manager,投资总监,investment_manager,供应链,T3_domain
P008891,我们公司做自动化测试负责人,测试工程师,test_engineer,技术VP,software_engineer,网络安全工程师,software_engineer,测试,T4_colloquial
P008892,搞法务总监的同事,法务经理,legal_manager,审计经理,finance_manager,BI分析师,data_analyst,法务,T4_colloquial
P008893,我们公司做设计VP,设计师,designer,测试总监,test_engineer,战投经理,investment_manager,设计,T4_colloquial
P008894,高级开发负责人,软件工程师,software_engineer,安全架构师,architect,服务设计师,designer,开发,T2_seniority
P008895,工厂经理,供应链经理,supply_chain_manager,CAE工程师,mechanical_engineer,AI总监,algorithm_engineer,供应链,T1_raw
P008896,大模型算法专家,算法工程师,algorithm_engineer,后端负责人,software_engineer,高级HR经理,hr_manager,算法,T3_domain
P008897,投后经理，跨部门协作多,投资经理,investment_manager,资金经理,finance_manager,城市经理,sales_manager,投资,T7_context
P008898,运营负责人，跨部门协作多,运营经理,operations_manager,CDO,data_analyst,测试经理,test_engineer,运营,T7_context
P008899,做高级设计师的哥们,设计师,designer,team leader,software_engineer,中后台负责人,general_manager,设计,T4_colloquial
P008900,初级测试工程师leader,测试工程师,test_engineer,游戏开发工程师,software_engineer,行政负责人,admin_manager,测试,T2_seniority
P008901,类似资金经理这种的,财务经理,finance_manager,投资VP,investment_manager,数据分析主管,data_analyst,财务,T4_colloquial
P008902,投后管理负责人，IC 路线,投资经理,investment_manager,财务负责人,finance_manager,首席设计师,designer,投资,T7_context
P008903,类似行政助理这种的,行政经理,admin_manager,CHRO,hr_manager,部门经理,general_manager,行政,T4_colloquial
P008904,初级架构负责人,架构师,architect,Java工程师,software_engineer,品牌设计师,designer,开发,T2_seniority
P008905,增长产经品理,产品经理,product_manager,TPM,project_manager,高级测试工程师,test_engineer,产品,T6_typo
P008906,搞SDET的,测试工程师,test_engineer,Android工程师,software_engineer,硬件工程师,mechanical_engineer,测试,T4_colloquial
P008907,配送经理，在腾讯带 10 人团队,供应链经理,supply_chain_manager,硬件工程师,mechanical_engineer,投资助理,investment_manager,供应链,T7_context
P008908,首席行政官，年包 60-80w,行政经理,admin_manager,HR经理,hr_manager,架构负责人,architect,行政,T7_context
P008909,我们公司做组织发展经理,人力资源经理,hr_manager,行政总监,admin_manager,渠道负责人,marketing_manager,人力资源,T4_colloquial
P008910,高级资深架构师,架构师,architect,服务端开发,software_engineer,高级法务经理,legal_manager,开发,T2_seniority
P008911,负责行政助理,行政经理,admin_manager,学习与发展经理,hr_manager,司库,finance_manager,行政,T4_colloquial
P008912,做海外增长运营的,运营经理,operations_manager,数据运营,data_analyst,合规总监,legal_manager,运营,T4_colloquial
P008913,Lead 投资分析师专家,投资经理,investment_manager,会计,finance_manager,市场总监,marketing_manager,投资,T2_seniority
P008914,商业化商务负责人,销售经理,sales_manager,Marketing Head,marketing_manager,风险管理经理,investment_manager,销售,T3_domain
P008915,Test Egnineer,测试工程师,test_engineer,研发VP,software_engineer,法务主管,legal_manager,测试,T6_typo
P008916,Web开发工程师,软件工程师,software_engineer,架构总监,architect,人力负责人,hr_manager,开发,T1_raw
P008917,类似自动化测试负责人这种的,测试工程师,test_engineer,软件工程师,software_engineer,创始人,general_manager,测试,T4_colloquial
P008918,B端GM,总经理,general_manager,私域运营经理,operations_manager,FP&A经理,finance_manager,管理,T3_domain
P008919,总经理，汇报给 CEO,总经理,general_manager,Executive Assistant,admin_manager,战投经理,investment_manager,管理,T7_context
P008920,运营 leader，在腾讯带 10 人团队,运营经理,operations_manager,数据VP,data_analyst,商业分析师,data_analyst,运营,T7_context
P008921,类似首席人力官这种的,人力资源经理,hr_manager,后勤主管,admin_manager,Key Account Manager,sales_manager,人力资源,T4_colloquial
P008922,工程项目经理岗位,项目经理,project_manager,产品负责人,product_manager,董事长,general_manager,产品,T4_colloquial
P008923,Test Engineer，偏管理岗,测试工程师,test_engineer,嵌入式工程师,software_engineer,IP经理,legal_manager,测试,T7_context
P008924,搞前端架构师的同事,架构师,architect,研发VP,software_engineer,财务主管,finance_manager,开发,T4_colloquial
P008925,首席设计负责人,设计师,designer,感知算法工程师,algorithm_engineer,用户运营,operations_manager,设计,T2_seniority
P008926,招一个做法务负责人的,法务经理,legal_manager,高级财务经理,finance_manager,数据挖掘工程师,algorithm_engineer,法务,T4_colloquial
P008927,首席分公司总经理,总经理,general_manager,项目主管,project_manager,渠道负责人,marketing_manager,管理,T2_seniority
P008928,中级Software Engineer负责人,软件工程师,software_engineer,System Architect,architect,测试负责人,test_engineer,开发,T2_seniority
P008929,机械总监方向,机械工程师,mechanical_engineer,采购主管,supply_chain_manager,渠道销售负责人,sales_manager,供应链,T4_colloquial
P008930,我们公司做项目助理,项目经理,project_manager,高级产品经理,product_manager,PR经理,marketing_manager,产品,T4_colloquial
P008931,&MA经理,投资经理,investment_manager,财务总监,finance_manager,网络安全工程师,software_engineer,投资,T6_typo
P008932,产品部总经理，在腾讯带 10 人团队,产品经理,product_manager,项目负责人,project_manager,商务拓展经理,sales_manager,产品,T7_context
P008933,SaaS高级架构师,架构师,architect,技术主管,software_engineer,投资分析师,investment_manager,开发,T3_domain
P008934,负责招聘专员,人力资源经理,hr_manager,行政专员,admin_manager,Sales Manager,sales_manager,人力资源,T4_colloquial
P008935,机械结构工程,机械工程师,mechanical_engineer,品控经理,supply_chain_manager,渠道销售经理,sales_manager,供应链,T6_typo
P008936,商业化运营负责人，在腾讯带 10 人团队,运营经理,operations_manager,CDO,data_analyst,GTM经理,marketing_manager,运营,T7_context
P008937,我们公司做董事长秘书,行政经理,admin_manager,HR主管,hr_manager,战投经理,investment_manager,行政,T4_colloquial
P008938,类似Chief Architect这种的,架构师,architect,iOS工程师,software_engineer,HR经理,hr_manager,开发,T4_colloquial
P008939,CIO，之前做过开发,总经理,general_manager,中台产品经理,product_manager,首席市场官,marketing_manager,管理,T7_context
P008940,合人伙,投资经理,investment_manager,财务副总裁,finance_manager,联合创始人,general_manager,投资,T6_typo
P008941,并购经理，大厂背景,投资经理,investment_manager,财务VP,finance_manager,UX设计师,designer,投资,T7_context
P008942,新媒体营运,运营经理,operations_manager,数据质量经理,data_analyst,投后经理,investment_manager,运营,T6_typo
P008943,安全工程,软件工程师,software_engineer,IT架构师,architect,数据产品经理,data_analyst,开发,T6_typo
P008944,大模型会计,财务经理,finance_manager,战略投资负责人,investment_manager,风控经理,investment_manager,财务,T3_domain
P008945,做售前负责人的,销售经理,sales_manager,品牌负责人,marketing_manager,用户体验设计师,designer,销售,T4_colloquial
P008946,资深业务负责人,总经理,general_manager,知识产权经理,legal_manager,知识产权经理,legal_manager,管理,T2_seniority
P008947,Senior 资深算法工程师,算法工程师,algorithm_engineer,Android工程师,software_engineer,CDO,designer,算法,T2_seniority
P008948,运营VP，刚毕业 3 年,运营经理,operations_manager,数据负责人,data_analyst,架构师,architect,运营,T7_context
P008949,数据测试专员,测试工程师,test_engineer,tech lead,software_engineer,GTM经理,marketing_manager,测试,T3_domain
